Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Kiribati,KIR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,128266710.232368,130404488.73624,138955602.751732,136817824.247859,145368938.26335,143231159.759477,148655986.490905,151638508.170583,149167770.664732,156554009.173463,156476835.369473,159661056.450992,156321846.427942,157576722.409716,156120895.248578,158610338.316338,166086149.744381,173086305.455313,171878460.600625,189763115.564024,199508178.873929,201286810.589151,205942892.170586,210571182.63147,..
Kiribati,KIR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1625.62526434188,1626.25473875117,1703.8060075498,1648.96379800244,1722.46241840075,1668.40801592887,1702.72019347007,1706.96806630926,1648.28087232712,1695.6838253286,1658.59507721265,1654.05592684939,1582.82972456681,1561.24762121981,1516.81186907787,1514.4979214378,1561.40029843359,1604.2849703894,1571.2303626498,1710.65641002456,1773.02778850671,1763.23000218251,1777.71450422182,1790.47992986302,..
"Korea, Dem. People’s Rep.",PRK,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,591760489667.638,628275380922.424,596048320923.235,664396838719.068,724596728892.538,759757057460.516,818449374136.306,844208359213.67,888085171563.224,926348700517.723,975114721518.432,1031666971895,1062750941695.99,1071175357671.91,1144066965324.49,1186233472871.4,1214733099700.09,1253175863016.38,1293308240994.23,1329638605060.43,1368821481989.69,1412071254753.18,1453125867702.21,1482760164322.84,..
"Korea, Rep.",KOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,12998.674052601,13671.9572429923,12877.367748504,14252.342326311,15414.2915653968,16038.7255036845,17178.1699899923,17627.2141951262,18470.0217466398,19225.0106941459,20131.0715398147,21191.2464696044,21664.606416493,21724.2423576681,23087.2256438476,23754.7724552742,24197.9413704675,24850.3543993397,25485.5840065102,26063.7064870504,26725.5017164576,27492.576254672,28157.7344466982,28675.0344073464,..
Kosovo,XKX,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,3146802261.55122,3995618021.868,3967610854.08921,4204879720.70795,4314716465.4595,4575033280.50301,4781048518.44168,5129399657.42081,5452852181.29018,5648900951.38086,5835874320.56211,6091210429.53109,6262389373.90877,6477787427.33978,6556956864.05247,6825476971.93789,7103338747.5437,7403499525.95042,7685988951.32129,8006622220.84999,..
Kosovo,XKX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,1851.06015385366,2348.7691425162,2330.72169821549,2468.42597428299,2531.18665924733,2682.07698560366,2780.42944052447,2959.14839092376,3120.58213985725,3206.9170202801,3286.55744309904,3401.01084842607,3465.42448196662,3562.91010278204,3617.0905558686,3816.96244256105,3996.1243141816,4133.71698760439,4276.9200963345,4462.38324961209,..
Kuwait,KWT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,67534896022.3308,69205253663.6427,71739587927.425,70456160153.5241,73763782274.9477,73921144452.1982,76149337055.1291,89342986741.1026,98491974877.8786,108941032798.325,117127704117.237,124145498953.245,127224005582.694,118221563154.222,115419399860.433,126532449406.839,134916259595.255,136466852756.455,137150383810.188,137963712491.277,142000348918.353,135309141660.851,136995464061.41,137580874017.114,..
Kuwait,KWT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,41512.4968096955,40464.8506794554,39178.0042298862,36101.076303944,36068.1398013458,35145.6173980466,35633.8062501394,41331.3805168436,44759.0697343497,47987.4587143171,49344.5194269623,49578.4971892166,47900.4421983109,41907.010754604,38577.4982788212,39940.0419836868,40287.3042188638,38698.8944901097,37158.6497346309,35969.3493105175,35886.9938823827,33359.427780449,33112.1907319075,32702.2010302896,..
Kyrgyz Republic,KGZ,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2612461145.64179,2871493300.62094,2932421657.73955,3039624818.0405,3205081828.7435,3375644149.57317,3375059332.09595,3612335899.48062,3866167966.87399,3859382247.05086,3979134969.95716,4319067486.28122,4681938955.31278,4817073505.10736,4794357795.07139,5079922896.68286,5075444933.84353,5629453576.64239,5855984963.18667,6082952718.31972,6346700781.96198,6647530416.70979,6897338634.78843,7208211269.05348,..
Kyrgyz Republic,KGZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,564.441523127169,611.424346440026,614.892358511124,627.969758292807,654.311985289789,682.624041894637,676.269728113482,716.26433079147,757.374178085683,747.565615591148,762.520115352821,819.80629532329,880.278819131137,894.817956477877,880.037775119109,921.177038530965,905.165668041719,984.239033611161,1003.51040411047,1021.16079140488,1043.95111143383,1072.49369441286,1090.86775396793,1116.35789141128,..
Lao PDR,LAO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2839747068.00933,3034897078.44882,3155309900.49614,3385848708.09639,3582186704.57195,3788213052.16281,4012427672.83985,4255861752.18768,4526436482.44701,4848156050.11908,5266031526.29351,5666082925.92663,6109448405.32914,6567765473.09865,7127792629.58294,7700771122.88344,8318842593.38626,8986537875.29121,9670589852.94697,10373648102.7012,11102172422.625,11867393084.3947,12608863058.2475,13195413134.6638,..
Lao PDR,LAO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,573.547813812489,600.932234612855,613.324393314807,646.728737335868,672.875388277317,700.278330592421,730.429271297853,763.158775210105,799.41190476348,842.9118834439,900.780853320282,953.092091962223,1010.39066541789,1068.16851075414,1140.59920478703,1213.18469310894,1290.83774819673,1373.81443750225,1456.46765527935,1538.85116913062,1621.73855833524,1706.79323265232,1785.57679801882,1840.50435279444,..
Latvia,LVA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,13119849578.8566,14282740159.2654,15188379174.0037,15604699389.148,16489794024.1358,17532412592.2123,18774196283.3815,20357701181.5827,22088363816.9665,24457359898.3801,27388907798.6305,30135220876.8924,29132531660.6019,24978314628.8078,23877564355.9904,25422168165.9045,26503048349.1441,27115315431.5315,27406434700.8445,28504576016.1612,29180967977.9043,30129559624.8066,31342066820.4619,31985858419.1279,..
Latvia,LVA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5339.30169063138,5870.78294530385,6302.18233715323,6527.84642977777,6964.91901929665,7501.55640891006,8126.74907177147,8897.77167015205,9760.12951001604,10924.3214323305,12346.483365225,13695.8044274789,13379.983144708,11663.0135790394,11383.5224134721,12342.6018752671,13027.970711154,13472.4645859565,13745.9535199157,14414.2537705736,14891.7667683256,15512.7252672195,16263.22626834,16722.1049572786,..
Lebanon,LBN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,20801488262.6319,21020937030.3932,21791506518.6855,21676973708.8015,21967850866.9443,22811343687.774,23592210159.8142,24353553965.3867,25980236114.7119,26678007920.9637,27091387655.9568,29613764497.2332,32299474784.9131,35604407295.4454,38443907042.3217,38777346378.4899,39762501340.3672,41277859524.6967,42293856738.2913,42383355597.0781,43031617542.9576,43397687323.5565,42561672204.5449,39710040166.8404,..
Lebanon,LBN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5761.12385464502,5745.89960879143,5899.92920538822,5783.97202728279,5716.6588512124,5715.69480633404,5641.0936718344,5549.56082043735,5685.7270540349,5677.66621150369,5691.76334485356,6211.79518348859,6778.85215270107,7397.50986083295,7761.6461905722,7453.8234750169,7179.11697006287,6978.95258625983,6753.60711583739,6487.89908167494,6411.98654337444,6370.88908198325,6214.35804955447,5792.25533023923,..
Lesotho,LSO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1498013641.3661,1553494128.45449,1577381518.53012,1584890250.51366,1646313414.12689,1704948219.49003,1717289247.82744,1795593804.73288,1825981971.13629,1889272742.74494,1969190771.81558,2064361047.67902,2203489354.09779,2250959309.04915,2269525779.39288,2391062401.57496,2552306726.05691,2659169575.423,2735859196.07707,2808363400.39666,2950103845.68637,2911112758.19895,2897934936.95123,2874585678.5118,..
Lesotho,LSO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,774.451021778057,789.359449511541,789.671531306941,784.703631579481,809.873167372205,837.50784456268,846.026560773069,889.635387323138,910.287431895418,946.47537302225,989.573435072926,1038.97437729262,1108.88087995183,1131.06087440935,1137.27570035638,1193.27174074638,1266.65974821558,1310.8921215049,1338.85174638468,1363.93140254357,1421.73610792784,1391.93652814412,1374.64586513142,1352.5756179982,..
Liberia,LBR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,1749841725.7593,1800941880.67289,1868711652.88445,1305386047.41229,1339585173.56869,1410331507.46204,1523777251.70187,1669073677.23425,1788340491.35975,1883132183.29988,1998000000,2161851301.49241,2334665710.09338,2537875668.74673,2555669829.48595,2555669829.48595,2514789741.8834,2576870497.68721,2608374061.79089,2548948906.87729,..
Liberia,LBR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,614.312359313009,609.677179115426,617.811266028939,424.231862841808,427.21118312232,438.247567042964,457.699212126197,482.124952731092,495.679015083664,501.615734791463,513.445698620224,538.11623500132,564.520844221776,597.381389680455,586.229360784297,571.453129531788,548.268143607989,548.010538342081,541.271324140142,516.25599091284,..
Libya,LBY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,46322057225.7385,48026344512.6129,47179698570.1011,46727316322.5252,52809344317.7121,55165501857.1698,61714049045.1692,65725799949.0192,69900911108.9382,71765417108.4958,71198368527.333,74773444900.5368,28357141373.22,63275999127.2361,54670463262.268,41549552060.4744,37867414401.9124,36808842612.8967,46629774070.7036,53686164470.2915,55047620625.1588,..
Libya,LBY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,8779.89138318818,8963.66583654145,8667.56366237605,8448.12229969997,9395.76598464741,9660.94817358162,10642.8965689334,11164.8087386679,11699.3143201487,11844.9252400819,11607.1982788564,12064.7806924218,4539.00252138836,10066.5790283158,8649.8984096106,6530.85671467715,5899.89964685628,5669.73394586099,7085.81214934763,8038.57541150542,8122.17048902136,..
Liechtenstein,LIE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5082366478.08994,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,141200.380010278,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,20336148862.668,22026270243.35,23672901062.7118,23402658052.331,24267509229.8628,25851233310.125,27596557243.8808,30512397612.6483,32516906558.4345,35031233306.8536,37628491449.5308,41808068664.6641,42901108441.6057,36535180972.023,37138464732.9838,39381259648.8572,40895022006.2368,42346825076.4984,43844636462.9038,44732307937.7247,45859037957.2577,47822995718.6683,49705713365.4645,51862375194.0999,..
Lithuania,LTU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5646.4003385894,6160.95837539931,6669.67974041075,6640.48740531456,6934.49338136907,7448.16735136356,8015.10898390325,8934.25903820591,9628.71910112583,10543.5479571138,11507.5041689328,12938.4911012938,13414.0118214118,11551.1069443586,11990.6630177633,13005.2060931825,13687.4595246148,14317.5381443074,14951.960809443,15398.8619054376,15988.6138728916,16908.1265005971,17742.2632333198,18609.7159346199,..
Luxembourg,LUX,GDP (constant 2010 US$),NY.GDP.MKTP.KD,30979916353.3514,32748781410.7806,34728331482.8656,37673641219.51,40777874684.7011,41810360200.4774,43407294086.3177,44114522871.8138,45708018251.9793,47158078487.5502,49600152320.5634,53744023864.3625,53056322729.4157,50743806373.4025,53212476812.2957,54563667056.4431,54371319168.6253,56358249074.6362,58779842602.6169,61311156256.0234,64115897054.5157,65270740381.6428,67301206244.2635,68847100694.6723,..
Luxembourg,LUX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,74790.0690526921,78075.5308398631,81771.4421541455,87516.4439735408,93462.9261625054,94695.3404687784,97287.5981090776,97678.4599601748,99778.4700814882,101380.774892725,104943.439300274,111968.349255848,108577.351334116,101939.612990806,104965.306078267,105264.749398459,102404.612086023,103721.748149728,105658.520745502,107638.212259786,110162.12162339,109452.960045415,110701.877200861,111062.340609832,..
"Macao SAR, China",MAC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,9810925426.99917,9783500853.89228,9336342326.97653,9116083334.16209,9639996169.45876,9918467699.52839,10805885489.6852,12065087351.1118,15293166583.7027,16525720039.1859,18725981465.84,21431441475.0733,22158796347.9773,22451583850.1719,28123640998.7253,34218795492.1291,37379693144.6877,41566252583.2847,41067004615.6251,32198777328.9762,31967479514.2822,35128290926.0449,37040163131.0971,35295253106.9724,..
"Macao SAR, China",MAC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,24940.515559022,24376.3600378029,22792.9141610106,21788.8473818537,22534.8335588191,22648.1093203339,24076.1584009777,26219.0461054444,32428.464523105,34224.803232391,37922.2749860571,42479.6317128333,43006.8305155031,42651.1851257065,52253.1553117325,62122.0181328047,66271.4690733933,71992.1516514218,69580.5624722557,53478.7900860778,52163.1880540344,56423.2850551249,58641.6276638714,55110.5139504132,..
Madagascar,MDG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,6562224536.95428,6804599815.66269,7071141066.59392,7403430039.90224,7733390473.33836,8195865456.21381,7178924838.82539,7881374889.77829,8295699053.15636,8690229649.80676,9159372431.77987,9682424274.5301,10332370457.7161,9921275540.9689,9982711030.26388,10140281078.1346,10445619787.5347,10685909460.3523,11042733588.852,11388624678.9776,11843389099.4814,12309227038.1405,12871116511.8034,13495494373.7937,..
Madagascar,MDG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,472.011206534613,474.259064502795,477.496175521278,484.437746881044,490.485547506474,504.021876250009,428.206068518662,456.120757957718,465.972052523311,473.924876101465,485.129339617983,498.232913656454,516.709644631634,482.338427117163,471.959197029823,466.349175296974,467.435789903935,465.388777361247,468.113034575027,469.942367089597,475.745493540366,481.383147878006,490.097332875823,500.401970795678,..
Malawi,MWI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3877261729.44187,4024303743.786,4181060581.43344,4308260071.48805,4376161603.65002,4158449146.00427,4229142782.05317,4470442420.49297,4712762648.79222,4866809938.68561,5095550005.41576,5584722806.06858,6011380928.01556,6512015360.82591,6959655570.89098,7297481087.69745,7435096950.09592,7821721991.37864,8267560145.18226,8499051829.16497,8710171729.46181,9058581256.68248,9345738574.23945,9754076227.99889,..
Malawi,MWI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,386.844592801651,392.044870531303,396.221252715127,396.916552824584,392.524584680197,363.755173723256,361.043545559542,372.531249361403,383.094188753926,385.460830097058,392.759998934441,418.588218571652,437.895476144955,460.92468272226,478.668589704525,487.730681851429,482.923781207912,493.818369482748,507.537974993908,507.548405016318,506.249661337383,512.645612270701,515.106449633898,523.603451590109,..
Malaysia,MYS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,141478022462.092,151838092821.984,140663697157.407,149297089128.661,162523121435.76,163364463523.414,172171422649.637,182137564220.214,194492752460.562,204863376680.625,216304682964.84,229929251895.757,241038904255.161,237390711222.558,255016609232.871,268516966238.238,283214119384.483,296507404301.652,314317779626.115,330321371282.475,345019950214.151,365075002178.644,382488813364.085,398946603155.68,..
Malaysia,MYS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6731.40296484151,7041.67093854603,6360.65557061877,6588.1967188579,7007.04150323761,6890.36414737361,7112.0555946753,7374.3430493666,7720.83042791277,7974.25085299158,8255.28604385146,8605.01751643998,8850.00922143873,8559.23449984417,9040.56625117172,9372.00753825617,9743.10479671184,10061.7154366021,10524.0707383169,10912.1530819693,11244.0004574952,11736.8485306827,12131.4931629214,12486.6788007841,..
Maldives,MDV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1260810777.05745,1366692920.09136,1469122222.37261,1559850154.51839,1619839033.86103,1555958505.24055,1669051580.27634,1898547004.09401,2013100660.81844,1748799599.44967,2205437293.20646,2375561798.74616,2600891737.91487,2412877397.49706,2588176054.6875,2809898200.59291,2880634126.68671,3090375228.51505,3316888178.70415,3412565430.30422,3628837781.03906,3890494395.77412,4206745435.69687,4500657090.09943,..
Maldives,MDV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4864.55815797119,5179.96725347503,5472.50832494314,5702.72826638099,5797.6042557965,5434.59971233766,5673.45686156493,6272.3939041638,6467.48160190977,5471.70158271906,6734.42699467904,7087.65368738208,7572.79543550442,6827.64870626618,7076.66242320238,7384.8492111405,7251.67627055564,7436.06179246294,7624.76737285876,7501.54519042946,7631.41655651699,7837.38662570682,8157.41335146456,8476.56400867767,..
